	review_id	word_id	word	lemma	upos	xpos	head	deprel	lemma_index	label
7900	539	37	just	just	ADV	RB	38	advmod	just_36	O
7901	539	38	paid	pay	VERB	VBD	35	acl:relcl	pay_37	O
7902	539	39	for	for	ADP	IN	38	obl	for_38	O
7903	539	40	?	?	PUNCT	.	4	punct	?_39	O
7904	540	1	The	the	DET	DT	3	det	the_0	O
7905	540	2	boutique	boutique	NOUN	NN	3	compound	boutique_1	B
7906	540	3	selection	selection	NOUN	NN	6	nsubj	selection_2	I
7907	540	4	of	of	ADP	IN	5	case	of_3	I
7908	540	5	wines	wine	NOUN	NNS	3	nmod	wine_4	I
7909	540	6	covers	cover	VERB	VBZ	0	root	cover_5	O
7910	540	7	a	a	DET	DT	9	det	a_6	O
7911	540	8	wide	wide	ADJ	JJ	9	amod	wide_7	O
7912	540	9	variety	variety	NOUN	NN	6	obj	variety_8	O
7913	540	10	without	without	SCONJ	IN	12	mark	without_9	O
7914	540	11	being	be	AUX	VBG	12	aux	be_10	O
7915	540	12	imposeing	impose	VERB	VBG	6	advcl	impose_11	O
7916	540	13	.	.	PUNCT	.	6	punct	._12	O
7917	541	1	If	if	SCONJ	IN	4	mark	if_0	O
7918	541	2	you	you	PRON	PRP	4	nsubj	you_1	O
7919	541	3	're	be	AUX	VBP	4	cop	be_2	O
7920	541	4	lucky	lucky	ADJ	JJ	19	advcl	lucky_3	O
7921	541	5	and	and	CCONJ	CC	7	cc	and_4	O
7922	541	6	there	there	PRON	EX	7	expl	there_5	O
7923	541	7	's	be	VERB	VBZ	4	conj	be_6	O
7924	541	8	not	not	PART	RB	7	advmod	not_7	O
7925	541	9	a	a	DET	DT	11	det	a_8	O
7926	541	10	private	private	ADJ	JJ	11	amod	private_9	O
7927	541	11	party	party	NOUN	NN	7	nsubj	party_10	O
7928	541	12	going	go	VERB	VBG	11	acl	go_11	O
7929	541	13	on	on	ADP	RP	12	compound:prt	on_12	O
7930	541	14	back	back	ADV	RB	15	advmod	back_13	O
7931	541	15	there	there	ADV	RB	12	advmod	there_14	O
7932	541	16	,	,	PUNCT	,	19	punct	,_15	O
7933	541	17	you	you	PRON	PRP	19	nsubj	you_16	O
7934	541	18	'll	will	AUX	MD	19	aux	will_17	O
7935	541	19	get	get	VERB	VB	0	root	get_18	O
7936	541	20	a	a	DET	DT	21	det	a_19	O
7937	541	21	chance	chance	NOUN	NN	19	obj	chance_20	O
7938	541	22	to	to	PART	TO	24	mark	to_21	O
7939	541	23	really	really	ADV	RB	24	advmod	really_22	O
7940	541	24	chill	chill	VERB	VB	21	acl	chill_23	O
7941	541	25	out	out	ADP	RP	24	compound:prt	out_24	O
7942	541	26	.	.	PUNCT	.	19	punct	._25	O
7943	542	1	They	they	PRON	PRP	3	nsubj	they_0	O
7944	542	2	also	also	ADV	RB	3	advmod	also_1	O
7945	542	3	have	have	VERB	VBP	0	root	have_2	O
7946	542	4	a	a	DET	DT	6	det	a_3	O
7947	542	5	great	great	ADJ	JJ	6	amod	great_4	O
7948	542	6	assortment	assortment	NOUN	NN	3	obj	assortment_5	B
7949	542	7	of	of	ADP	IN	8	case	of_6	I
7950	542	8	wraps	wrap	NOUN	NNS	6	nmod	wrap_7	I
7951	542	9	if	if	SCONJ	IN	14	mark	if_8	O
7952	542	10	your	you	PRON	PRP$	14	nsubj	you_9	O
7953	542	11	not	not	PART	RB	14	advmod	not_10	O
7954	542	12	in	in	ADP	IN	14	case	in_11	O
7955	542	13	the	the	DET	DT	14	det	the_12	O
7956	542	14	mood	mood	NOUN	NN	3	advcl	mood_13	O
7957	542	15	for	for	ADP	IN	18	case	for_14	O
7958	542	16	traditional	traditional	ADJ	JJ	18	amod	traditional_15	B
7959	542	17	Mediterranean	Mediterranean	ADJ	JJ	18	amod	Mediterranean_16	I
7960	542	18	fare	fare	NOUN	NN	14	nmod	fare_17	I
7961	542	19	.	.	PUNCT	.	3	punct	._18	O
7962	543	1	Fresh	Fresh	ADJ	JJ	2	amod	Fresh_0	B
7963	543	2	veggies	veggy	NOUN	NNS	0	root	veggy_1	I
7964	543	3	,	,	PUNCT	,	5	punct	,_2	O
7965	543	4	all	all	DET	DT	5	det	all_3	O
7966	543	5	sorts	sort	NOUN	NNS	2	conj	sort_4	O
7967	543	6	of	of	ADP	IN	9	case	of_5	O
7968	543	7	middle	middle	ADJ	JJ	9	amod	middle_6	B
7969	543	8	eastern	eastern	ADJ	JJ	9	amod	eastern_7	I
7970	543	9	spreads	spread	NOUN	NNS	5	nmod	spread_8	I
7971	543	10	,	,	PUNCT	,	11	punct	,_9	O
7972	543	11	cheese	cheese	NOUN	NN	9	conj	cheese_10	B
7973	543	12	and	and	CCONJ	CC	13	cc	and_11	O
7974	543	13	falafel	falafel	NOUN	NN	9	conj	falafel_12	B
7975	543	14	,	,	PUNCT	,	15	punct	,_13	O
7976	543	15	soup	soup	NOUN	NN	9	conj	soup_14	B
7977	543	16	,	,	PUNCT	,	17	punct	,_15	O
7978	543	17	fish	fish	NOUN	NN	9	conj	fish_16	B
7979	543	18	,	,	PUNCT	,	19	punct	,_17	O
7980	543	19	rice	rice	NOUN	NN	9	conj	rice_18	B
7981	543	20	,	,	PUNCT	,	22	punct	,_19	O
7982	543	21	root	root	NOUN	NN	22	compound	root_20	B
7983	543	22	vegetables	vegetable	NOUN	NNS	9	conj	vegetable_21	I
7984	543	23	,	,	PUNCT	,	26	punct	,_22	O
7985	543	24	a	a	DET	DT	26	det	a_23	O
7986	543	25	rice	rice	NOUN	NN	26	compound	rice_24	B
7987	543	26	medley	medley	NOUN	NN	9	conj	medley_25	I
7988	543	27	,	,	PUNCT	,	30	punct	,_26	O
7989	543	28	some	some	DET	DT	30	det	some_27	O
7990	543	29	spinach	spinach	NOUN	NN	30	compound	spinach_28	B
7991	543	30	thing	thing	NOUN	NN	9	conj	thing_29	I
7992	543	31	,	,	PUNCT	,	33	punct	,_30	O
7993	543	32	lamb	lamb	NOUN	NN	33	compound	lamb_31	B
7994	543	33	kebabs	kebab	NOUN	NNS	2	conj	kebab_32	I
7995	543	34	,	,	PUNCT	,	36	punct	,_33	O
7996	543	35	cheese	cheese	NOUN	NN	36	compound	cheese_34	B
7997	543	36	baclava	baclava	NOUN	NN	9	conj	baclava_35	I
7998	543	37	...	...	PUNCT	,	40	punct	..._36	O
7999	543	38	soooo	soooo	ADV	RB	39	advmod	soooo_37	O
8000	543	39	much	much	ADJ	JJ	40	amod	much_38	O
8001	543	40	fooood	fooood	NOUN	NN	2	list	fooood_39	B
8002	543	41	,	,	PUNCT	,	43	punct	,_40	O
8003	543	42	and	and	CCONJ	CC	43	cc	and_41	O
8004	543	43	all	all	DET	DT	40	conj	all_42	O
8005	543	44	of	of	ADP	IN	45	case	of_43	O
8006	543	45	it	it	PRON	PRP	43	nmod	it_44	O
8007	543	46	delicious	delicious	ADJ	JJ	43	amod	delicious_45	O
8008	543	47	.	.	PUNCT	.	2	punct	._46	O
8009	544	1	Disappointingly	disappointingly	ADV	RB	8	advmod	disappointingly_0	O
8010	544	2	,	,	PUNCT	,	8	punct	,_1	O
8011	544	3	their	they	PRON	PRP$	5	nmod:poss	they_2	O
8012	544	4	wonderful	wonderful	ADJ	JJ	5	amod	wonderful_3	O
8013	544	5	Saketini	Saketini	PROPN	NNP	8	nsubj:pass	Saketini_4	B
8014	544	6	has	have	AUX	VBZ	8	aux	have_5	O
8015	544	7	been	be	AUX	VBN	8	aux:pass	be_6	O
8016	544	8	taken	take	VERB	VBN	0	root	take_7	O
8017	544	9	off	off	ADP	IN	12	case	off_8	O
8018	544	10	the	the	DET	DT	12	det	the_9	O
8019	544	11	bar	bar	NOUN	NN	12	compound	bar_10	B
8020	544	12	menu	menu	NOUN	NN	8	obl	menu_11	I
8021	544	13	.	.	PUNCT	.	8	punct	._12	O
8022	545	1	In	in	ADP	IN	2	case	in_0	O
8023	545	2	Short	short	ADJ	JJ	0	root	short_1	O
8024	545	1	The	the	DET	DT	3	det	the_0	O
8025	545	2	Black	Black	PROPN	NNP	3	compound	Black_1	O
8026	545	3	Sheep	sheep	NOUN	NN	4	nsubj	sheep_2	O
8027	545	4	distinguishes	distinguish	VERB	VBZ	0	root	distinguish_3	O
8028	545	5	itself	itself	PRON	PRP	4	obj	itself_4	O
8029	545	6	from	from	ADP	IN	10	case	from_5	O
8030	545	7	the	the	DET	DT	10	det	the_6	O
8031	545	8	Midtown	Midtown	PROPN	NNP	9	compound	Midtown_7	O
8032	545	9	pub	pub	NOUN	NN	10	compound	pub_8	O
8033	545	10	herd	herd	NOUN	NN	4	obl	herd_9	O
8034	545	11	with	with	ADP	IN	13	case	with_10	O
8035	545	12	a	a	DET	DT	13	det	a_11	O
8036	545	13	look	look	NOUN	NN	10	nmod	look_12	B
8037	545	14	that	that	PRON	WDT	17	nsubj	that_13	O
8038	545	15	's	be	AUX	VBZ	17	cop	be_14	O
8039	545	16	a	a	DET	DT	17	det	a_15	O
8040	545	17	mix	mix	NOUN	NN	13	acl:relcl	mix_16	O
8041	545	18	of	of	ADP	IN	22	case	of_17	O
8042	545	19	sports	sport	NOUN	NNS	21	compound	sport_18	O
8043	545	20	-	-	PUNCT	HYPH	21	punct	#NAME?	O
8044	545	21	bar	bar	NOUN	NN	22	compound	bar_20	O
8045	545	22	butch	butch	NOUN	NN	17	nmod	butch_21	O
8046	545	23	and	and	CCONJ	CC	25	cc	and_22	O
8047	545	24	ornate	ornate	ADJ	JJ	25	amod	ornate_23	O
8048	545	25	kitsch	kitsch	NOUN	NN	22	conj	kitsch_24	O
8049	545	26	.	.	PUNCT	.	4	punct	._25	O
8050	546	1	I	I	PRON	PRP	4	nsubj	I_0	O
8051	546	2	would	would	AUX	MD	4	aux	would_1	O
8052	546	3	definitely	definitely	ADV	RB	4	advmod	definitely_2	O
8053	546	4	go	go	VERB	VB	0	root	go_3	O
8054	546	5	back	back	ADV	RB	4	advmod	back_4	O
8055	546	6	--	--	PUNCT	,	4	punct	#NAME?	O
8056	546	7	if	if	SCONJ	IN	10	mark	if_6	O
8057	546	8	only	only	ADV	RB	10	advmod	only_7	O
8058	546	9	for	for	ADP	IN	10	case	for_8	O
8059	546	10	some	some	DET	DT	4	obl	some_9	O
8060	546	11	of	of	ADP	IN	14	case	of_10	O
8061	546	12	those	those	DET	DT	14	det	those_11	O
8062	546	13	exotic	exotic	ADJ	JJ	14	amod	exotic_12	O
8063	546	14	martinis	martinis	NOUN	NNS	10	nmod	martinis_13	B
8064	546	15	on	on	ADP	IN	17	case	on_14	O
8065	546	16	the	the	DET	DT	17	det	the_15	O
8066	546	17	blackboard	blackboard	NOUN	NN	14	nmod	blackboard_16	O
8067	546	18	.	.	PUNCT	.	4	punct	._17	O
8068	547	1	They	they	PRON	PRP	3	nsubj:pass	they_0	O
8069	547	2	are	be	AUX	VBP	3	aux:pass	be_1	O
8070	547	3	located	locate	VERB	VBN	0	root	locate_2	O
8071	547	4	off	off	ADP	IN	7	case	off_3	O
8072	547	5	the	the	DET	DT	7	det	the_4	O
8073	547	6	beaten	beaten	VERB	VBN	7	amod	beaten_5	O
8074	547	7	path	path	NOUN	NN	3	obl	path_6	O
8075	547	8	but	but	CCONJ	CC	11	cc	but_7	O
8076	547	9	are	be	AUX	VBP	11	cop	be_8	O
8077	547	10	certainly	certainly	ADV	RB	11	advmod	certainly_9	O
8078	547	11	worth	worth	ADJ	JJ	3	conj	worth_10	O
8079	547	12	the	the	DET	DT	13	det	the_11	O
8080	547	13	trip	trip	NOUN	NN	11	obj	trip_12	O
8081	547	14	.	.	PUNCT	.	3	punct	._13	O
8082	548	1	then	then	ADV	RB	3	advmod	then_0	O
8083	548	2	she	she	PRON	PRP	3	nsubj	she_1	O
8084	548	3	made	make	VERB	VBD	0	root	make_2	O
8085	548	4	a	a	DET	DT	5	det	a_3	O
8086	548	5	fuss	fuss	NOUN	NN	3	obj	fuss_4	O
8087	548	6	about	about	SCONJ	IN	9	mark	about_5	O
8088	548	7	not	not	ADV	RB	9	advmod	not_6	O
8089	548	8	being	be	AUX	VBG	9	cop	be_7	O
8090	548	9	able	able	ADJ	JJ	5	acl	able_8	O
8091	548	10	to	to	PART	TO	11	mark	to_9	O
8092	548	11	add	add	VERB	VB	9	xcomp	add_10	O
8093	548	12	1	1	NUM	CD	15	nummod	1_11	O
8094	548	13	or	or	CCONJ	CC	14	cc	or_12	O
8095	548	14	2	2	NUM	CD	12	conj	2_13	O
8096	548	15	chairs	chair	NOUN	NNS	11	obj	chair_14	B
8097	548	16	on	on	ADP	IN	18	case	on_15	O
8098	548	17	either	either	DET	DT	18	det	either_16	O
8099	548	18	end	end	NOUN	NN	11	obl	end_17	O
8100	548	19	of	of	ADP	IN	21	case	of_18	O
8101	548	20	the	the	DET	DT	21	det	the_19	O
8102	548	21	table	table	NOUN	NN	18	nmod	table_20	B
8103	548	22	for	for	ADP	IN	24	case	for_21	O
8104	548	23	additional	additional	ADJ	JJ	24	amod	additional_22	O
8105	548	24	people	people	NOUN	NNS	18	nmod	people_23	O
8106	548	25	.	.	PUNCT	.	3	punct	._24	O
8107	549	1	The	the	DET	DT	3	det	the_0	O
8108	549	2	happy	happy	ADJ	JJ	3	amod	happy_1	B
8109	549	3	hour	hour	NOUN	NN	6	nsubj	hour_2	I
8110	549	4	is	be	AUX	VBZ	6	cop	be_3	O
8111	549	5	so	so	ADV	RB	6	advmod	so_4	O
8112	549	6	cheap	cheap	ADJ	JJ	0	root	cheap_5	O
8113	549	7	,	,	PUNCT	,	12	punct	,_6	O
8114	549	8	but	but	CCONJ	CC	12	cc	but_7	O
8115	549	9	that	that	PRON	DT	12	nsubj	that_8	O
8116	549	10	does	do	AUX	VBZ	12	aux	do_9	O
8117	549	11	not	not	PART	RB	12	advmod	not_10	O
8118	549	12	reflect	reflect	VERB	VB	6	conj	reflect_11	O
8119	549	13	the	the	DET	DT	14	det	the_12	O
8120	549	14	service	service	NOUN	NN	12	obj	service_13	B
8121	549	15	or	or	CCONJ	CC	17	cc	or_14	O
8122	549	16	the	the	DET	DT	17	det	the_15	O
8123	549	17	atmosphere	atmosphere	NOUN	NN	14	conj	atmosphere_16	B
8124	549	18	.	.	PUNCT	.	6	punct	._17	O
8125	550	1	After	after	SCONJ	IN	2	mark	after_0	O
8126	550	2	waiting	wait	VERB	VBG	11	advcl	wait_1	B
8127	550	3	for	for	ADP	IN	6	case	for_2	O
8128	550	4	almost	almost	ADV	RB	6	advmod	almost_3	O
8129	550	5	an	a	DET	DT	6	det	a_4	O
8130	550	6	hour	hour	NOUN	NN	2	obl	hour_5	O
8131	550	7	,	,	PUNCT	,	11	punct	,_6	O
8132	550	8	the	the	DET	DT	9	det	the_7	O
8133	550	9	waiter	waiter	NOUN	NN	11	nsubj	waiter_8	B
8134	550	10	brusquely	brusquely	ADV	RB	11	advmod	brusquely_9	O
8135	550	11	told	tell	VERB	VBD	0	root	tell_10	O
8136	550	12	us	we	PRON	PRP	11	iobj	we_11	O
8137	550	13	he	he	PRON	PRP	15	nsubj	he_12	O
8138	550	14	'd	would	AUX	VBD	15	aux	would_13	O
8139	550	15	forgotten	forget	VERB	VBN	11	ccomp	forget_14	O
8140	550	16	to	to	PART	TO	17	mark	to_15	O
8141	550	17	give	give	VERB	VB	15	xcomp	give_16	O
8142	550	18	the	the	DET	DT	19	det	the_17	O
8143	550	19	kitchen	kitchen	NOUN	NN	17	iobj	kitchen_18	B
8144	550	20	our	we	PRON	PRP$	21	nmod:poss	we_19	O
8145	550	21	order	order	NOUN	NN	17	obj	order_20	O
8146	550	22	.	.	PUNCT	.	11	punct	._21	O
8147	551	1	With	with	ADP	IN	7	case	with_0	O
8148	551	2	all	all	DET	PDT	7	det:predet	all_1	O
8149	551	3	the	the	DET	DT	7	det	the_2	O
8150	551	4	mundane	mundane	ADJ	JJ	7	amod	mundane_3	O
8151	551	5	or	or	CCONJ	CC	6	cc	or_4	O
8152	551	6	mediocre	mediocre	ADJ	JJ	4	conj	mediocre_5	O
8153	551	7	places	place	NOUN	NNS	13	obl	place_6	O
8154	551	8	on	on	ADP	IN	10	case	on_7	O
8155	551	9	8th	8th	ADJ	JJ	10	amod	8th_8	O
8156	551	10	avenue	avenue	NOUN	NN	7	nmod	avenue_9	O
8157	551	11	it	it	PRON	PRP	13	expl	it_10	O
8158	551	12	is	be	AUX	VBZ	13	cop	be_11	O
8159	551	13	nice	nice	ADJ	JJ	0	root	nice_12	O
8160	551	14	to	to	PART	TO	15	mark	to_13	O
8161	551	15	have	have	VERB	VB	13	csubj	have_14	O
8162	551	16	one	one	NUM	CD	15	obj	one_15	O
8163	551	17	that	that	PRON	WDT	20	nsubj	that_16	O
8164	551	18	is	be	AUX	VBZ	20	cop	be_17	O
8165	551	19	a	a	DET	DT	20	det	a_18	O
8166	551	20	step	step	NOUN	NN	16	acl:relcl	step_19	O
8167	551	21	above	above	ADV	RB	20	advmod	above_20	O
8168	551	22	in	in	ADP	IN	23	case	in_21	O
8169	551	23	quaility	quaility	NOUN	NN	20	nmod	quaility_22	B
8170	551	24	and	and	CCONJ	CC	25	cc	and_23	O
8171	551	25	atmosphere	atmosphere	NOUN	NN	23	conj	atmosphere_24	B
8172	551	26	.	.	PUNCT	.	13	punct	._25	O
8173	552	1	A	a	DET	DT	2	det	a_0	O
8174	552	2	mix	mix	NOUN	NN	8	nsubj	mix_1	O
8175	552	3	of	of	ADP	IN	4	case	of_2	O
8176	552	4	students	student	NOUN	NNS	2	nmod	student_3	O
8177	552	5	and	and	CCONJ	CC	7	cc	and_4	O
8178	552	6	area	area	NOUN	NN	7	compound	area_5	O
8179	552	7	residents	resident	NOUN	NNS	4	conj	resident_6	O
8180	552	8	crowd	crowd	VERB	VBP	0	root	crowd_7	O
8181	552	9	into	into	ADP	IN	11	case	into_8	O
8182	552	10	this	this	DET	DT	11	det	this_9	O
8183	552	11	narrow	narrow	ADJ	JJ	8	obl	narrow_10	O
8184	552	12	,	,	PUNCT	,	15	punct	,_11	O
8185	552	13	barely	barely	ADV	RB	15	advmod	barely_12	O
8186	552	14	there	there	PRON	PRP$	15	nmod:poss	there_13	O
8187	552	15	space	space	NOUN	NN	8	parataxis	space_14	B
8188	552	16	for	for	ADP	IN	21	case	for_15	O
8189	552	17	its	its	PRON	PRP$	21	nmod:poss	its_16	O
8190	552	18	quick	quick	ADJ	JJ	21	amod	quick_17	O
8191	552	19	,	,	PUNCT	,	21	punct	,_18	O
8192	552	20	tasty	tasty	ADJ	JJ	21	amod	tasty_19	O
8193	552	21	treats	treat	NOUN	NNS	15	nmod	treat_20	B
8194	552	22	at	at	ADP	IN	23	case	at_21	O
8195	552	23	dirt	dirt	NOUN	NN	21	nmod	dirt_22	O
8196	552	24	-	-	PUNCT	,	26	punct	#NAME?	O
8197	552	25	cheap	cheap	ADJ	JJ	26	amod	cheap_24	O
8198	552	26	prices	price	NOUN	NNS	21	appos	price_25	B
8199	552	27	.	.	PUNCT	.	8	punct	._26	O
8200	553	1	Give	give	VERB	VB	0	root	give_0	O
8201	553	2	it	it	PRON	PRP	1	iobj	it_1	O
8202	553	3	a	a	DET	DT	4	det	a_2	O
8203	553	4	try	try	NOUN	NN	1	obj	try_3	O
8204	553	5	,	,	PUNCT	,	1	punct	,_4	O
8205	553	6	menu	menu	NOUN	NN	9	nsubj	menu_5	B
8206	553	7	is	be	AUX	VBZ	9	cop	be_6	O
8207	553	8	typical	typical	ADJ	JJ	9	amod	typical_7	O
8208	553	9	French	french	ADJ	JJ	1	parataxis	french_8	O
8209	553	10	but	but	CCONJ	CC	11	cc	but_9	O
8210	553	11	varied	varied	ADJ	JJ	9	conj	varied_10	O
8211	553	12	.	.	PUNCT	.	1	punct	._11	O
8212	554	1	It	it	PRON	PRP	3	nsubj	it_0	O
8213	554	2	gets	get	VERB	VBZ	3	aux:pass	get_1	O
8214	554	3	crowded	crowded	ADJ	JJ	0	root	crowded_2	O
8215	554	4	at	at	ADP	IN	5	case	at_3	O
8216	554	5	lunchtime	lunchtime	NOUN	NN	3	obl	lunchtime_4	O
8217	554	6	but	but	CCONJ	CC	8	cc	but_5	O
8218	554	7	there	there	PRON	EX	8	expl	there_6	O
8219	554	8	are	be	VERB	VBP	3	conj	be_7	O
8220	554	9	lots	lot	NOUN	NNS	8	nsubj	lot_8	O
8221	554	10	of	of	ADP	IN	11	case	of_9	O
8222	554	11	seats	seat	NOUN	NNS	9	nmod	seat_10	B
8223	554	12	in	in	ADP	IN	13	case	in_11	O
8224	554	13	back	back	NOUN	NN	11	nmod	back_12	O
8225	554	14	and	and	CCONJ	CC	15	cc	and_13	O
8226	554	15	everyone	everyone	PRON	NN	13	conj	everyone_14	O
8227	554	16	who	who	PRON	WP	17	nsubj	who_15	O
8228	554	17	works	work	VERB	VBZ	15	acl:relcl	work_16	O
8229	554	18	there	there	PRON	EX	21	expl	there_17	O
8230	554	19	is	be	AUX	VBZ	21	cop	be_18	O
8231	554	20	so	so	ADV	RB	21	advmod	so_19	O
8232	554	21	nice	nice	ADJ	JJ	17	ccomp	nice_20	O
8233	554	22	.	.	PUNCT	.	3	punct	._21	O
8234	555	1	but	but	CCONJ	CC	11	cc	but_0	O
8235	555	2	for	for	ADP	IN	4	case	for_1	O
8236	555	3	the	the	DET	DT	4	det	the_2	O
8237	555	4	value	value	NOUN	NN	11	obl	value_3	B
8238	555	5	,	,	PUNCT	,	11	punct	,_4	O
8239	555	6	it	it	PRON	PRP	11	expl	it_5	O
8240	555	7	was	be	AUX	VBD	11	cop	be_6	O
8241	555	8	a	a	DET	DT	11	det	a_7	O
8242	555	9	great	great	ADJ	JJ	11	amod	great_8	O
8243	555	10	affordable	affordable	ADJ	JJ	11	amod	affordable_9	O
8244	555	11	spot	spot	NOUN	NN	0	root	spot_10	O
8245	555	12	to	to	PART	TO	13	mark	to_11	O
8246	555	13	enjoy	enjoy	VERB	VB	11	csubj	enjoy_12	O
8247	555	14	a	a	DET	DT	16	det	a_13	O
8248	555	15	fun	fun	ADJ	JJ	16	amod	fun_14	O
8249	555	16	night	night	NOUN	NN	13	obj	night_15	O
8250	555	17	out	out	ADV	RB	13	advmod	out_16	O
8251	555	18	with	with	ADP	IN	20	case	with_17	O
8252	555	19	small	small	ADJ	JJ	20	amod	small_18	O
8253	555	20	group	group	NOUN	NN	13	obl	group_19	O
8254	555	21	.	.	PUNCT	.	11	punct	._20	O
8255	556	1	the	the	DET	DT	3	det	the_0	O
8256	556	2	negative	negative	ADJ	JJ	3	amod	negative_1	O
8257	556	3	reviews	review	NOUN	NNS	12	nsubj	review_2	O
8258	556	4	on	on	ADP	IN	6	case	on_3	O
8259	556	5	city	city	NOUN	NN	6	compound	city_4	O
8260	556	6	search	search	NOUN	NN	3	nmod	search_5	O
8261	556	7	are	be	AUX	VBP	12	cop	be_6	O
8262	556	8	probably	probably	ADV	RB	12	advmod	probably_7	O
8263	556	9	from	from	ADP	IN	12	case	from_8	O
8264	556	10	jealous	jealous	ADJ	JJ	12	amod	jealous_9	O
8265	556	11	competing	compete	VERB	VBG	12	amod	compete_10	O
8266	556	12	restaurants	restaurant	NOUN	NNS	0	root	restaurant_11	O
8267	556	13	who	who	PRON	WP	14	nsubj	who_12	O
8268	556	14	realize	realize	VERB	VBP	12	acl:relcl	realize_13	O
8269	556	15	they	they	PRON	PRP	18	nsubj	they_14	O
8270	556	16	ca	can	AUX	MD	18	aux	can_15	O
8271	556	17	n't	not	PART	RB	18	advmod	not_16	O
8272	556	18	compete	compete	VERB	VB	14	ccomp	compete_17	O
8273	556	19	with	with	ADP	IN	24	case	with_18	O
8274	556	20	Temple	Temple	PROPN	NNP	24	nmod:poss	Temple_19	O
8275	556	21	's	's	PART	POS	20	case	's_20	O
8276	556	22	entire	entire	ADJ	JJ	24	amod	entire_21	O
8277	556	23	positive	positive	ADJ	JJ	24	amod	positive_22	O
8278	556	24	attitude	attitude	NOUN	NN	18	obl	attitude_23	B
8279	556	25	about	about	ADP	IN	28	case	about_24	O
8280	556	26	the	the	DET	DT	28	det	the_25	O
8281	556	27	proper	proper	ADJ	JJ	28	amod	proper_26	O
8282	556	28	way	way	NOUN	NN	18	obl	way_27	O
8283	556	29	to	to	PART	TO	30	mark	to_28	O
8284	556	30	treat	treat	VERB	VB	28	acl	treat_29	O
8285	556	31	their	they	PRON	PRP$	32	nmod:poss	they_30	O
8286	556	32	customers	customer	NOUN	NNS	30	obj	customer_31	O
8287	556	33	and	and	CCONJ	CC	34	cc	and_32	O
8288	556	34	deliver	deliver	VERB	VB	30	conj	deliver_33	O
8289	556	35	top	top	ADJ	JJ	37	amod	top_34	O
8290	556	36	quality	quality	ADJ	JJ	37	amod	quality_35	O
8291	556	37	food	food	NOUN	NN	34	obj	food_36	B
8292	556	38	.	.	PUNCT	.	12	punct	._37	O
8293	557	1	We	we	PRON	PRP	2	nsubj	we_0	O
8294	557	2	ordered	order	VERB	VBD	0	root	order_1	O
8295	557	3	a	a	DET	DT	4	det	a_2	O
8296	557	4	glass	glass	NOUN	NN	2	obj	glass_3	B
8297	557	5	of	of	ADP	IN	6	case	of_4	I
8298	557	6	wine	wine	NOUN	NN	4	nmod	wine_5	I
8299	557	7	and	and	CCONJ	CC	9	cc	and_6	O
8300	557	8	were	be	AUX	VBD	9	aux:pass	be_7	O
8301	557	9	finished	finish	VERB	VBN	2	conj	finish_8	O
8302	557	10	eating	eat	VERB	VBG	9	advcl	eat_9	O
8303	557	11	and	and	CCONJ	CC	12	cc	and_10	O
8304	557	12	paying	pay	VERB	VBG	10	conj	pay_11	O
8305	557	13	before	before	SCONJ	IN	16	mark	before_12	O
8306	557	14	the	the	DET	DT	15	det	the_13	O
8307	557	15	wine	wine	NOUN	NN	16	nsubj	wine_14	O
8308	557	16	came	come	VERB	VBD	12	advcl	come_15	O
8309	557	17	.	.	PUNCT	.	2	punct	._16	O
8310	558	1	It	it	PRON	PRP	3	nsubj	it_0	O
8311	558	2	was	be	AUX	VBD	3	cop	be_1	O
8312	558	3	good	good	ADJ	JJ	0	root	good_2	O
8313	558	4	,	,	PUNCT	,	6	punct	,_3	O
8314	558	5	but	but	CCONJ	CC	6	cc	but_4	O
8315	558	6	none	none	NOUN	NN	3	conj	none_5	O
8316	558	7	of	of	ADP	IN	9	case	of_6	O
8317	558	8	the	the	DET	DT	9	det	the_7	O
8318	558	9	flavors	flavor	NOUN	NNS	6	nmod	flavor_8	B
8319	558	10	WOW	wow	INTJ	UH	3	discourse	wow_9	O
8320	558	11	.	.	PUNCT	.	3	punct	._10	O
8321	559	1	Overall	overall	ADV	RB	7	advmod	overall_0	O
8322	559	2	,	,	PUNCT	,	7	punct	,_1	O
8323	559	3	this	this	PRON	DT	7	nsubj	this_2	O
8324	559	4	is	be	AUX	VBZ	7	cop	be_3	O
8325	559	5	a	a	DET	DT	7	det	a_4	O
8326	559	6	nice	nice	ADJ	JJ	7	amod	nice_5	O
8327	559	7	place	place	NOUN	NN	0	root	place_6	B
8328	559	8	to	to	PART	TO	9	mark	to_7	O
8329	559	9	take	take	VERB	VB	7	csubj	take_8	O
8330	559	10	a	a	DET	DT	12	det	a_9	O
8331	559	11	few	few	ADJ	JJ	12	amod	few_10	O
8332	559	12	friends	friend	NOUN	NNS	9	obj	friend_11	O
8333	559	13	to	to	PART	TO	14	mark	to_12	O
8334	559	14	hang	hang	VERB	VB	9	advcl	hang_13	O
8335	559	15	out	out	ADP	RP	14	compound:prt	out_14	O
8336	559	16	at	at	ADP	IN	14	obl	at_15	O
8337	559	17	and	and	CCONJ	CC	21	cc	and_16	O
8338	559	18	the	the	DET	DT	19	det	the_17	O
8339	559	19	service	service	NOUN	NN	21	nsubj	service_18	B
8340	559	20	is	be	AUX	VBZ	21	cop	be_19	O
