review_id	word_id	word	lemma	upos	xpos	head	deprel	lemma_index	label
1853	1	Ok	ok	INTJ	UH	17	discourse	ok_0	O
1853	2	,	,	PUNCT	,	17	punct	,_1	O
1853	3	for	for	ADP	IN	4	case	for_2	O
1853	4	all	all	DET	DT	17	obl	all_3	O
1853	5	of	of	ADP	IN	6	case	of_4	O
1853	6	us	we	PRON	PRP	4	nmod	we_5	O
1853	7	growing	grow	VERB	VBG	4	acl	grow_6	O
1853	8	up	up	ADP	RP	7	compound:prt	up_7	O
1853	9	in	in	ADP	IN	11	case	in_8	O
1853	10	the	the	DET	DT	11	det	the_9	O
1853	11	Village	Village	PROPN	NNP	7	obl	Village_10	O
1853	12	of	of	ADP	IN	13	case	of_11	O
1853	13	NYC	NYC	PROPN	NNP	11	nmod	NYC_12	O
1853	14	,	,	PUNCT	,	17	punct	,_13	O
1853	15	we	we	PRON	PRP	17	nsubj	we_14	O
1853	16	have	have	AUX	VBP	17	aux	have_15	O
1853	17	spoiled	spoiled	VERB	VBN	0	root	spoiled_16	O
1853	18	by	by	ADP	IN	20	case	by_17	O
1853	19	a	a	DET	DT	20	det	a_18	O
1853	20	plethora	plethora	NOUN	NN	17	obl	plethora_19	O
1853	21	of	of	ADP	IN	22	case	of_20	O
1853	22	restaurants	restaurant	NOUN	NNS	20	nmod	restaurant_21	O
1853	23	,	,	PUNCT	,	20	punct	,_22	O
1853	24	most	most	ADJ	JJS	27	nsubj	most_23	O
1853	25	of	of	ADP	IN	26	case	of_24	O
1853	26	which	which	PRON	WDT	24	nmod	which_25	O
1853	27	stay	stay	VERB	VBP	20	acl:relcl	stay_26	O
1853	28	open	open	ADJ	JJ	27	xcomp	open_27	O
1853	29	very	very	ADV	RB	30	advmod	very_28	O
1853	30	late	late	ADV	RB	27	advmod	late_29	O
1853	31	.	.	PUNCT	.	17	punct	._30	O
1854	1	However	however	ADV	RB	6	advmod	however_0	O
1854	2	,	,	PUNCT	,	6	punct	,_1	O
1854	3	service	service	NOUN	NN	6	nsubj	service_2	B
1854	4	was	be	AUX	VBD	6	cop	be_3	O
1854	5	as	as	ADV	RB	6	advmod	as_4	O
1854	6	plain	plain	ADJ	JJ	0	root	plain_5	O
1854	7	as	as	ADP	IN	10	case	as_6	O
1854	8	sesame	sesame	NOUN	NN	9	compound	sesame_7	B
1854	9	crusted	crust	VERB	VBN	10	amod	crust_8	I
1854	10	Salmon	Salmon	PROPN	NNP	6	obl	Salmon_9	I
1854	11	I	I	PRON	PRP	12	nsubj	I_10	O
1854	12	had	have	VERB	VBD	10	acl:relcl	have_11	O
1854	13	.	.	PUNCT	.	6	punct	._12	O
1855	1	I	I	PRON	PRP	4	nsubj	I_0	O
1855	2	would	would	AUX	MD	4	aux	would_1	O
1855	3	highly	highly	ADV	RB	4	advmod	highly_2	O
1855	4	recommend	recommend	VERB	VB	0	root	recommend_3	O
1855	5	it	it	PRON	PRP	4	obj	it_4	O
1855	6	.	.	PUNCT	.	4	punct	._5	O
1856	1	It	it	PRON	PRP	3	expl	it_0	O
1856	2	's	be	AUX	VBZ	3	cop	be_1	O
1856	3	great	great	ADJ	JJ	0	root	great_2	O
1856	4	to	to	PART	TO	5	mark	to_3	O
1856	5	go	go	VERB	VB	3	csubj	go_4	O
1856	6	for	for	ADP	IN	9	case	for_5	O
1856	7	a	a	DET	DT	9	det	a_6	O
1856	8	quick	quick	ADJ	JJ	9	amod	quick_7	O
1856	9	lunch	lunch	NOUN	NN	5	obl	lunch_8	B
1856	10	either	either	CCONJ	CC	11	cc:preconj	either_9	O
1856	11	alone	alone	ADV	RB	5	advmod	alone_10	O
1856	12	or	or	CCONJ	CC	15	cc	or_11	O
1856	13	with	with	ADP	IN	15	case	with_12	O
1856	14	a	a	DET	DT	15	det	a_13	O
1856	15	friend	friend	NOUN	NN	11	conj	friend_14	O
1856	16	.	.	PUNCT	.	3	punct	._15	O
1857	1	The	the	DET	DT	2	det	the_0	O
1857	2	food	food	NOUN	NN	4	nsubj	food_1	B
1857	3	was	be	AUX	VBD	4	cop	be_2	O
1857	4	mediocre	mediocre	ADJ	JJ	0	root	mediocre_3	O
1857	5	at	at	ADV	RB	6	case	at_4	O
1857	6	best	best	ADV	RBS	4	obl	best_5	O
1857	7	but	but	CCONJ	CC	12	cc	but_6	O
1857	8	it	it	PRON	PRP	12	nsubj	it_7	O
1857	9	was	be	AUX	VBD	12	cop	be_8	O
1857	10	the	the	DET	DT	12	det	the_9	O
1857	11	horrible	horrible	ADJ	JJ	12	amod	horrible_10	O
1857	12	service	service	NOUN	NN	4	conj	service_11	B
1857	13	that	that	PRON	WDT	14	nsubj	that_12	O
1857	14	made	make	VERB	VBD	12	acl:relcl	make_13	O
1857	15	me	I	PRON	PRP	14	obj	I_14	O
1857	16	vow	vow	VERB	VB	14	xcomp	vow_15	O
1857	17	never	never	ADV	RB	16	advmod	never_16	O
1857	18	to	to	PART	TO	19	mark	to_17	O
1857	19	go	go	VERB	VB	16	advcl	go_18	O
1857	20	back	back	ADV	RB	19	advmod	back_19	O
1857	21	.	.	PUNCT	.	4	punct	._20	O
1858	1	LLOOVVE	lloovve	VERB	VB	0	root	lloovve_0	O
1858	2	THIS	this	DET	DT	3	det	this_1	O
1858	3	PLACE	place	NOUN	NN	1	obj	place_2	O
1858	4	.	.	PUNCT	.	1	punct	._3	O
1859	1	So	so	ADV	RB	8	advmod	so_0	O
1859	2	some	some	DET	DT	8	nsubj	some_1	O
1859	3	of	of	ADP	IN	5	case	of_2	O
1859	4	the	the	DET	DT	5	det	the_3	O
1859	5	reviews	review	NOUN	NNS	2	nmod	review_4	O
1859	6	here	here	ADV	RB	5	advmod	here_5	O
1859	7	are	be	AUX	VBP	8	cop	be_6	O
1859	8	accurate	accurate	ADJ	JJ	0	root	accurate_7	O
1859	9	about	about	ADP	IN	11	case	about_8	O
1859	10	the	the	DET	DT	11	det	the_9	O
1859	11	crowd	crowd	NOUN	NN	8	obl	crowd_10	B
1859	12	and	and	CCONJ	CC	13	cc	and_11	O
1859	13	noise	noise	NOUN	NN	11	conj	noise_12	B
1859	14	.	.	PUNCT	.	8	punct	._13	O
1860	1	You	you	PRON	PRP	2	nsubj	you_0	O
1860	2	get	get	VERB	VBP	0	root	get_1	O
1860	3	what	what	PRON	WP	5	obj	what_2	O
1860	4	you	you	PRON	PRP	5	nsubj	you_3	O
1860	5	pay	pay	VERB	VBP	2	ccomp	pay_4	O
1860	6	for	for	ADP	IN	5	obl	for_5	O
1860	7	and	and	CCONJ	CC	18	cc	and_6	O
1860	8	with	with	ADP	IN	10	case	with_7	O
1860	9	that	that	DET	DT	10	det	that_8	O
1860	10	logic	logic	NOUN	NN	18	obl	logic_9	O
1860	11	in	in	ADP	IN	12	case	in_10	O
1860	12	mind	mind	NOUN	NN	10	nmod	mind_11	O
1860	13	,	,	PUNCT	,	18	punct	,_12	O
1860	14	Spice	Spice	PROPN	NNP	18	nsubj	Spice_13	O
1860	15	is	be	AUX	VBZ	18	cop	be_14	O
1860	16	a	a	DET	DT	18	det	a_15	O
1860	17	great	great	ADJ	JJ	18	amod	great_16	O
1860	18	place	place	NOUN	NN	2	conj	place_17	O
1860	19	to	to	PART	TO	20	mark	to_18	O
1860	20	grab	grab	VERB	VB	18	acl	grab_19	O
1860	21	some	some	DET	DT	23	det	some_20	O
1860	22	cheap	cheap	ADJ	JJ	23	amod	cheap_21	O
1860	23	eats	eat	NOUN	NNS	20	obj	eat_22	B
1860	24	and	and	CCONJ	CC	25	cc	and_23	O
1860	25	drinks	drink	NOUN	NNS	23	conj	drink_24	B
1860	26	in	in	ADP	IN	29	case	in_25	O
1860	27	a	a	DET	DT	29	det	a_26	O
1860	28	beautiful	beautiful	ADJ	JJ	29	amod	beautiful_27	O
1860	29	setting	setting	NOUN	NN	20	obl	setting_28	B
1860	30	.	.	PUNCT	.	2	punct	._29	O
1861	1	Finally	finally	ADV	RB	8	advmod	finally_0	O
1861	2	,	,	PUNCT	,	8	punct	,_1	O
1861	3	after	after	ADP	IN	6	case	after_2	O
1861	4	all	all	DET	PDT	6	det:predet	all_3	O
1861	5	the	the	DET	DT	6	det	the_4	O
1861	6	raving	raving	NOUN	NN	8	obl	raving_5	O
1861	7	I	I	PRON	PRP	8	nsubj	I_6	O
1861	8	went	go	VERB	VBD	0	root	go_7	O
1861	9	to	to	PART	TO	10	mark	to_8	O
1861	10	check	check	VERB	VB	8	xcomp	check_9	O
1861	11	it	it	PRON	PRP	10	obj	it_10	O
1861	12	out	out	ADP	RP	10	compound:prt	out_11	O
1861	13	with	with	ADP	IN	14	case	with_12	O
1861	14	one	one	NUM	CD	10	obl	one_13	O
1861	15	of	of	ADP	IN	18	case	of_14	O
1861	16	my	my	PRON	PRP$	18	nmod:poss	my_15	O
1861	17	enthusiastic	enthusiastic	ADJ	JJ	18	amod	enthusiastic_16	O
1861	18	friends	friend	NOUN	NNS	14	nmod	friend_17	O
1861	19	this	this	DET	DT	22	det	this_18	O
1861	20	last	last	ADJ	JJ	22	amod	last_19	O
1861	21	Saturday	Saturday	PROPN	NNP	22	compound	Saturday_20	O
1861	22	night	night	NOUN	NN	10	obl:tmod	night_21	O
1861	23	and	and	CCONJ	CC	24	cc	and_22	O
1861	24	let	let	VERB	VB	10	conj	let_23	O
1861	25	me	I	PRON	PRP	24	obj	I_24	O
1861	26	tell	tell	VERB	VB	24	xcomp	tell_25	O
1861	27	you	you	PRON	PRP	26	obj	you_26	O
1861	28	it	it	PRON	PRP	30	nsubj	it_27	O
1861	29	s	be	AUX	VBZ	30	cop	be_28	O
1861	30	all	all	DET	DT	26	ccomp	all_29	O
1861	31	it	it	PRON	PRP	33	nsubj:pass	it_30	O
1861	32	s	be	AUX	VBZ	33	aux:pass	be_31	O
1861	33	cracked	crack	VERB	VBN	30	acl:relcl	crack_32	O
1861	34	up	up	ADP	RP	33	compound:prt	up_33	O
1861	35	to	to	PART	TO	36	mark	to_34	O
1861	36	be	be	VERB	VB	33	advcl	be_35	O
1861	37	.	.	PUNCT	.	8	punct	._36	O
1862	1	Place	place	NOUN	NN	4	nsubj	place_0	O
1862	2	should	should	AUX	MD	4	aux	should_1	O
1862	3	also	also	ADV	RB	4	advmod	also_2	O
1862	4	have	have	VERB	VB	0	root	have_3	O
1862	5	a	a	DET	DT	12	det	a_4	O
1862	6	1	1	NUM	CD	12	nummod	1_5	O
1862	7	,	,	PUNCT	,	8	punct	,_6	O
1862	8	2	2	NUM	CD	6	conj	2_7	O
1862	9	,	,	PUNCT	,	12	punct	,_8	O
1862	10	3	3	NUM	CD	12	nummod	3_9	O
1862	11	chili	chili	NOUN	NN	12	compound	chili_10	O
1862	12	rating	rating	NOUN	NN	4	obj	rating_11	O
1862	13	to	to	PART	TO	16	mark	to_12	O
1862	14	be	be	AUX	VB	16	cop	be_13	O
1862	15	more	more	ADV	RBR	16	advmod	more_14	O
1862	16	authentic	authentic	ADJ	JJ	12	acl	authentic_15	O
1862	17	...	...	PUNCT	.	4	punct	..._16	O
1863	1	The	the	DET	DT	2	det	the_0	O
1863	2	service	service	NOUN	NN	4	nsubj	service_1	B
1863	3	was	be	AUX	VBD	4	cop	be_2	O
1863	4	terrible	terrible	ADJ	JJ	0	root	terrible_3	O
1863	5	,	,	PUNCT	,	4	punct	,_4	O
1863	6	we	we	PRON	PRP	7	nsubj	we_5	O
1863	7	had	have	VERB	VBD	4	parataxis	have_6	O
1863	8	to	to	PART	TO	9	mark	to_7	O
1863	9	wait	wait	VERB	VB	7	xcomp	wait_8	O
1863	10	for	for	ADP	IN	11	case	for_9	O
1863	11	everything	everything	PRON	NN	9	obl	everything_10	O
1863	12	and	and	CCONJ	CC	13	cc	and_11	O
1863	13	ask	ask	VERB	VB	9	conj	ask_12	O
1863	14	several	several	ADJ	JJ	13	obj	several_13	O
1863	15	of	of	ADP	IN	17	case	of_14	O
1863	16	different	different	ADJ	JJ	17	amod	different_15	O
1863	17	people	people	NOUN	NNS	14	obl	people_16	O
1863	18	for	for	ADP	IN	21	case	for_17	O
1863	19	the	the	DET	DT	21	det	the_18	O
1863	20	same	same	ADJ	JJ	21	amod	same_19	O
1863	21	thing	thing	NOUN	NN	13	obl	thing_20	O
1863	22	before	before	SCONJ	IN	25	mark	before_21	O
1863	23	we	we	PRON	PRP	25	nsubj:pass	we_22	O
1863	24	were	be	AUX	VBD	25	aux:pass	be_23	O
1863	25	allowed	allow	VERB	VBN	13	advcl	allow_24	O
1863	26	to	to	PART	TO	28	mark	to_25	O
1863	27	be	be	AUX	VB	28	aux:pass	be_26	O
1863	28	served	serve	VERB	VBN	25	xcomp	serve_27	B
1863	29	.	.	PUNCT	.	4	punct	._28	O
1864	1	Went	go	VERB	VBD	0	root	go_0	O
1864	2	last	last	ADJ	JJ	3	amod	last_1	O
1864	3	Thursday	Thursday	PROPN	NNP	1	obl:tmod	Thursday_2	O
1864	4	.	.	PUNCT	.	1	punct	._3	O
1865	1	I	I	PRON	PRP	2	nsubj	I_0	O
1865	2	love	love	VERB	VBP	0	root	love_1	O
1865	3	this	this	DET	DT	4	det	this_2	O
1865	4	place	place	NOUN	NN	2	obj	place_3	O
1865	5	more	more	ADJ	JJR	2	obj	more_4	O
1865	6	and	and	CCONJ	CC	8	cc	and_5	O
1865	7	more	more	ADV	RBR	8	advmod	more_6	O
1865	8	everytime	everytime	ADV	RB	10	advmod	everytime_7	O
1865	9	i	i	PRON	PRP	10	nsubj	i_8	O
1865	10	go	go	VERB	VBP	2	conj	go_9	O
1865	11	.	.	PUNCT	.	2	punct	._10	O
1866	1	I	I	PRON	PRP	2	nsubj	I_0	O
1866	2	go	go	VERB	VBP	0	root	go_1	O
1866	3	and	and	CCONJ	CC	4	cc	and_2	O
1866	4	eat	eat	VERB	VBP	2	conj	eat_3	O
1866	5	out	out	ADP	RP	4	compound:prt	out_4	O
1866	6	at	at	ADP	IN	9	case	at_5	O
1866	7	many	many	ADJ	JJ	9	amod	many_6	O
1866	8	different	different	ADJ	JJ	9	amod	different_7	O
1866	9	restaurants	restaurant	NOUN	NNS	4	obl	restaurant_8	O
1866	10	and	and	CCONJ	CC	14	cc	and_9	O
1866	11	this	this	PRON	DT	14	nsubj	this_10	O
1866	12	is	be	AUX	VBZ	14	cop	be_11	O
1866	13	one	one	NUM	CD	14	nummod	one_12	O
1866	14	place	place	NOUN	NN	2	conj	place_13	O
1866	15	you	you	PRON	PRP	17	nsubj	you_14	O
1866	16	have	have	AUX	VBP	17	aux	have_15	O
1866	17	go	go	VERB	VB	14	acl:relcl	go_16	O
1866	18	and	and	CCONJ	CC	19	cc	and_17	O
1866	19	try	try	VERB	VB	17	conj	try_18	O
1866	20	.	.	PUNCT	.	2	punct	._19	O
1867	1	Other	other	ADJ	JJ	15	advmod	other_0	O
1867	2	than	than	SCONJ	IN	6	mark	than_1	O
1867	3	being	be	AUX	VBG	6	cop	be_2	O
1867	4	a	a	DET	DT	5	det	a_3	O
1867	5	little	little	ADJ	JJ	6	obl:npmod	little_4	O
1867	6	crowded	crowded	ADJ	JJ	15	advcl	crowded_5	O
1867	7	and	and	CCONJ	CC	10	cc	and_6	O
1867	8	a	a	DET	DT	9	det	a_7	O
1867	9	bit	bit	NOUN	NN	10	obl:npmod	bit_8	O
1867	10	overpriced	overpriced	ADJ	JJ	6	conj	overpriced_9	O
1867	11	,	,	PUNCT	,	15	punct	,_10	O
1867	12	the	the	DET	DT	13	det	the_11	O
1867	13	atmosphere	atmosphere	NOUN	NN	15	nsubj:pass	atmosphere_12	B
1867	14	is	be	AUX	VBZ	15	aux:pass	be_13	O
1867	15	filled	fill	VERB	VBN	0	root	fill_14	O
1867	16	with	with	ADP	IN	17	case	with_15	O
1867	17	energy	energy	NOUN	NN	15	obl	energy_16	O
1867	18	(	(	PUNCT	-LRB-	22	punct	(_17	O
1867	19	and	and	CCONJ	CC	22	cc	and_18	O
1867	20	the	the	DET	DT	22	det	the_19	O
1867	21	beautiful	beautiful	ADJ	JJ	22	amod	beautiful_20	O
1867	22	people	people	NOUN	NNS	17	conj	people_21	B
1867	23	of	of	ADV	RB	22	advmod	of_22	O
1867	24	course	course	ADV	RB	23	fixed	course_23	O
1867	25	)	)	PUNCT	-RRB-	22	punct	)_24	O
1867	26	and	and	CCONJ	CC	31	cc	and_25	O
1867	27	the	the	DET	DT	28	det	the_26	O
1867	28	food	food	NOUN	NN	31	nsubj	food_27	B
1867	29	was	be	AUX	VBD	31	cop	be_28	O
1867	30	surprising	surprising	ADJ	JJ	31	amod	surprising_29	O
1867	31	good	good	ADJ	JJ	15	conj	good_30	O
1867	32	!	!	PUNCT	.	15	punct	!_31	O
1868	1	We	we	PRON	PRP	3	nsubj	we_0	O
1868	2	only	only	ADV	RB	3	advmod	only_1	O
1868	3	ordered	order	VERB	VBD	0	root	order_2	O
1868	4	desserts	dessert	NOUN	NNS	3	obj	dessert_3	B
1868	5	and	and	CCONJ	CC	6	cc	and_4	O
1868	6	drinks	drink	NOUN	NNS	4	conj	drink_5	B
1868	7	,	,	PUNCT	,	12	punct	,_6	O
1868	8	but	but	CCONJ	CC	12	cc	but_7	O
1868	9	no	no	DET	DT	10	det	no_8	O
1868	10	refills	refill	NOUN	NNS	12	nsubj:pass	refill_9	O
1868	11	were	be	AUX	VBD	12	aux:pass	be_10	O
1868	12	offered	offer	VERB	VBN	3	conj	offer_11	O
1868	13	.	.	PUNCT	.	3	punct	._12	O
1869	1	Saul	Saul	PROPN	NNP	5	nsubj	Saul_0	O
1869	2	is	be	AUX	VBZ	5	cop	be_1	O
1869	3	the	the	DET	DT	5	det	the_2	O
1869	4	best	best	ADJ	JJS	5	amod	best_3	O
1869	5	restaurant	restaurant	NOUN	NN	0	root	restaurant_4	O
1869	6	on	on	ADP	IN	8	case	on_5	O
1869	7	Smith	Smith	PROPN	NNP	8	compound	Smith_6	O
1869	8	Street	Street	PROPN	NNP	5	nmod	Street_7	O
1869	9	and	and	CCONJ	CC	11	cc	and_8	O
1869	10	in	in	ADP	IN	11	case	in_9	O
1869	11	Brooklyn	Brooklyn	PROPN	NNP	8	conj	Brooklyn_10	O
1869	12	.	.	PUNCT	.	5	punct	._11	O
1870	1	Waiters	waiter	NOUN	NNS	3	nsubj	waiter_0	B
1870	2	are	be	AUX	VBP	3	cop	be_1	O
1870	3	slow	slow	ADJ	JJ	0	root	slow_2	O
1870	4	but	but	CCONJ	CC	5	cc	but_3	O
1870	5	sweet	sweet	ADJ	JJ	3	conj	sweet_4	O
1870	6	.	.	PUNCT	.	3	punct	._5	O
1871	1	I	I	PRON	PRP	4	nsubj	I_0	O
1871	2	have	have	AUX	VBP	4	aux	have_1	O
1871	3	been	be	AUX	VBN	4	cop	be_2	O
1871	4	here	here	ADV	RB	0	root	here_3	O
1871	5	a	a	DET	DT	7	det	a_4	O
1871	6	few	few	ADJ	JJ	7	amod	few_5	O
1871	7	times	time	NOUN	NNS	4	obl:tmod	time_6	O
1871	8	for	for	ADP	IN	9	case	for_7	O
1871	9	dinner	dinner	NOUN	NN	4	obl	dinner_8	B
1871	10	,	,	PUNCT	,	4	punct	,_9	O
1871	11	once	once	ADV	RB	13	advmod	once_10	O
1871	12	for	for	ADP	IN	13	case	for_11	O
1871	13	brunch	brunch	NOUN	NN	4	obl	brunch_12	B
1871	14	and	and	CCONJ	CC	15	cc	and_13	O
1871	15	twice	twice	ADV	RB	13	conj	twice_14	O
1871	16	for	for	ADP	IN	17	case	for_15	O
1871	17	lunch	lunch	NOUN	NN	15	obl	lunch_16	B
1871	18	.	.	PUNCT	.	4	punct	._17	O
1872	1	We	we	PRON	PRP	2	nsubj	we_0	O
1872	2	went	go	VERB	VBD	0	root	go_1	O
1872	3	to	to	ADP	IN	4	case	to_2	O
1872	4	Ino	Ino	PROPN	NNP	2	obl	Ino_3	O
1872	5	for	for	ADP	IN	6	case	for_4	O
1872	6	Valentines	Valentines	PROPN	NNPS	2	obl	Valentines_5	O
1872	7	.	.	PUNCT	.	2	punct	._6	O
1873	1	the	the	DET	DT	3	det	the_0	O
1873	2	real	real	ADJ	JJ	3	amod	real_1	O
1873	3	kicker	kicker	NOUN	NN	13	nsubj	kicker_2	O
1873	4	of	of	ADP	IN	6	case	of_3	O
1873	5	the	the	DET	DT	6	det	the_4	O
1873	6	menu	menu	NOUN	NN	3	nmod	menu_5	B
1873	7	,	,	PUNCT	,	13	punct	,_6	O
1873	8	however	however	ADV	RB	13	advmod	however_7	O
1873	9	,	,	PUNCT	,	13	punct	,_8	O
1873	10	is	be	AUX	VBZ	13	cop	be_9	O
1873	11	the	the	DET	DT	13	det	the_10	O
1873	12	beef	beef	NOUN	NN	13	compound	beef_11	B
1873	13	cubes	cube	NOUN	NNS	0	root	cube_12	I
1873	14	or	or	CCONJ	CC	16	cc	or_13	O
1873	15	the	the	DET	DT	16	det	the_14	O
1873	16	chicken	chicken	NOUN	NN	13	conj	chicken_15	B
1873	17	with	with	ADP	IN	21	case	with_16	I
1873	18	chili	chili	NOUN	NN	21	compound	chili_17	I
1873	19	and	and	CCONJ	CC	20	cc	and_18	I
1873	20	lemon	lemon	NOUN	NN	18	conj	lemon_19	I
1873	21	grass	grass	NOUN	NN	16	nmod	grass_20	I
1873	22	.	.	PUNCT	.	13	punct	._21	O
1874	1	It	it	PRON	PRP	3	nsubj	it_0	O
1874	2	was	be	AUX	VBD	3	cop	be_1	O
1874	3	good	good	ADJ	JJ	0	root	good_2	O
1874	4	,	,	PUNCT	,	8	punct	,_3	O
1874	5	but	but	CCONJ	CC	8	cc	but_4	O
1874	6	was	be	AUX	VBD	8	cop	be_5	O
1874	7	not	not	PART	RB	8	advmod	not_6	O
1874	8	what	what	PRON	WP	3	conj	what_7	O
1874	9	I	I	PRON	PRP	10	nsubj	I_8	O
1874	10	thought	think	VERB	VBD	8	acl:relcl	think_9	O
1874	11	it	it	PRON	PRP	13	nsubj	it_10	O
1874	12	would	would	AUX	MD	13	aux	would_11	O
1874	13	be	be	VERB	VB	10	ccomp	be_12	O
1874	14	.	.	PUNCT	.	3	punct	._13	O
1875	1	The	the	DET	DT	2	det	the_0	O
1875	2	music	music	NOUN	NN	5	nsubj	music_1	B
1875	3	is	be	AUX	VBZ	5	cop	be_2	O
1875	4	the	the	DET	DT	5	det	the_3	O
1875	5	best	best	ADJ	JJS	0	root	best_4	O
1875	6	among	among	ADP	IN	10	case	among_5	O
1875	7	all	all	DET	PDT	10	det:predet	all_6	O
1875	8	the	the	DET	DT	10	det	the_7	O
1875	9	Indian	indian	ADJ	JJ	10	amod	indian_8	O
1875	10	restaurants	restaurant	NOUN	NNS	5	obl	restaurant_9	O
1875	11	I	I	PRON	PRP	13	nsubj	I_10	O
1875	12	have	have	AUX	VBP	13	aux	have_11	O
1875	13	visited	visit	VERB	VBN	10	acl:relcl	visit_12	O
1875	14	.	.	PUNCT	.	5	punct	._13	O
1876	1	The	the	DET	DT	5	det	the_0	O
1876	2	bread	bread	NOUN	NN	5	compound	bread_1	B
1876	3	and	and	CCONJ	CC	4	cc	and_2	O
1876	4	lamb	lamb	NOUN	NN	2	conj	lamb_3	B
1876	5	chops	chop	NOUN	NNS	0	root	chop_4	I
1876	6	I	I	PRON	PRP	7	nsubj	I_5	O
1876	7	had	have	VERB	VBD	5	acl:relcl	have_6	O
1876	8	before	before	SCONJ	IN	13	mark	before_7	O
1876	9	the	the	DET	DT	10	det	the_8	O
1876	10	meal	meal	NOUN	NN	13	nsubj	meal_9	B
1876	11	were	be	AUX	VBD	13	cop	be_10	O
1876	12	quite	quite	ADV	RB	13	advmod	quite_11	O
1876	13	good	good	ADJ	JJ	7	advcl	good_12	O
1876	14	,	,	PUNCT	,	13	punct	,_13	O
1876	15	however	however	ADV	RB	13	advmod	however_14	O
1876	16	.	.	PUNCT	.	5	punct	._15	O
1877	1	He	he	PRON	PRP	3	nsubj	he_0	O
1877	2	always	always	ADV	RB	3	advmod	always_1	O
1877	3	says	say	VERB	VBZ	0	root	say_2	O
1877	4	,	,	PUNCT	,	3	punct	,_3	O
1877	5	I	I	PRON	PRP	8	nsubj	I_4	O
1877	6	do	do	AUX	VBP	8	aux	do_5	O
1877	7	n't	not	PART	RB	8	advmod	not_6	O
1877	8	have	have	VERB	VB	3	ccomp	have_7	O
1877	9	customers	customer	NOUN	NNS	8	obj	customer_8	O
1877	10	.	.	PUNCT	.	3	punct	._9	O
1878	1	Rao	Rao	PROPN	NNP	3	nsubj	Rao_0	O
1878	2	's	's	PART	POS	1	case	's_1	O
1878	3	has	have	VERB	VBZ	0	root	have_2	O
1878	4	the	the	DET	DT	6	det	the_3	O
1878	5	best	best	ADJ	JJS	6	amod	best_4	O
1878	6	service	service	NOUN	NN	3	obj	service_5	B
1878	7	and	and	CCONJ	CC	8	cc	and_6	O
1878	8	atmosphere	atmosphere	NOUN	NN	6	conj	atmosphere_7	B
1878	9	in	in	ADP	IN	10	case	in_8	O
1878	10	NYC	NYC	PROPN	NNP	6	nmod	NYC_9	O
1878	11	.	.	PUNCT	.	3	punct	._10	O
1879	1	instead	instead	ADV	RB	2	advmod	instead_0	O
1879	2	ordered	order	VERB	VBD	0	root	order_1	O
1879	3	an	a	DET	DT	6	det	a_2	O
1879	4	ice	ice	NOUN	NN	5	obl:npmod	ice_3	O
1879	5	cold	cold	ADJ	JJ	6	amod	cold_4	O
1879	6	beer	beer	NOUN	NN	2	obj	beer_5	B
1879	7	which	which	PRON	WDT	10	nsubj	which_6	O
1879	8	to	to	ADP	IN	9	case	to_7	O
1879	9	me	I	PRON	PRP	10	obl	I_8	O
1879	10	works	work	VERB	VBZ	6	acl:relcl	work_9	O
1879	11	with	with	ADP	IN	12	case	with_10	O
1879	12	indian	indian	ADJ	JJ	10	obl	indian_11	O
1879	13	.	.	PUNCT	.	2	punct	._12	O
1880	1	Good	good	ADJ	JJ	0	root	good_0	O
1880	2	for	for	ADP	IN	3	case	for_1	O
1880	3	dates	date	NOUN	NNS	1	obl	date_2	O
1880	4	or	or	CCONJ	CC	6	cc	or_3	O
1880	5	with	with	ADP	IN	6	case	with_4	O
1880	6	friends	friend	NOUN	NNS	3	conj	friend_5	O
1880	7	.	.	PUNCT	.	1	punct	._6	O
1881	1	They	they	PRON	PRP	3	nsubj	they_0	O
1881	2	never	never	ADV	RB	3	advmod	never_1	O
1881	3	brought	bring	VERB	VBD	0	root	bring_2	O
1881	4	us	we	PRON	PRP	3	iobj	we_3	O
1881	5	complimentary	complimentary	ADJ	JJ	6	amod	complimentary_4	O
1881	6	noodles	noodle	NOUN	NNS	3	obj	noodle_5	B
1881	7	,	,	PUNCT	,	8	punct	,_6	O
1881	8	ignored	ignore	VERB	VBD	3	conj	ignore_7	O
1881	9	repeated	repeat	VERB	VBN	10	amod	repeat_8	O
1881	10	requests	request	NOUN	NNS	8	obj	request_9	O
1881	11	for	for	ADP	IN	12	case	for_10	O
1881	12	sugar	sugar	NOUN	NN	10	nmod	sugar_11	B
1881	13	,	,	PUNCT	,	15	punct	,_12	O
1881	14	and	and	CCONJ	CC	15	cc	and_13	O
1881	15	threw	throw	VERB	VBD	3	conj	throw_14	O
1881	16	our	we	PRON	PRP$	17	nmod:poss	we_15	O
1881	17	dishes	dish	NOUN	NNS	15	obj	dish_16	B
1881	18	on	on	ADP	IN	20	case	on_17	O
1881	19	the	the	DET	DT	20	det	the_18	O
1881	20	table	table	NOUN	NN	15	obl	table_19	O
1881	21	.	.	PUNCT	.	3	punct	._20	O
1882	1	one	one	NUM	CD	0	root	one_0	O
1882	2	of	of	ADP	IN	7	case	of_1	O
1882	3	the	the	DET	DT	7	det	the_2	O
1882	4	best	best	ADJ	JJS	7	amod	best_3	O
1882	5	Chicken	chicken	NOUN	NN	6	compound	chicken_4	B
